origin,dest,count
6084,6396,1
6742,6081,2
7036,6194,1
6252,7083,1
6037,7143,4
6084,7071,4
6155,6036,5
6316,7047,1
6344,6336,9
6311,6189,1
6731,6068,1
6051,6324,1
7141,6725,1
6247,6747,2
6161,6120,1
7146,6046,3
6266,6738,6
6391,6384,3
6750,7026,12
6147,6376,3
6098,6117,6
6921,6064,7
6027,6902,5
6134,7078,1
7078,6383,1
7129,7093,1
6912,6201,4
7007,4002,1
6209,6140,4
7045,6027,1
6100,7034,7
6152,6345,2
6344,6726,1
6062,6141,1
7026,7095,1
6372,6386,53
6231,6421,9
6117,6246,1
6905,6394,2
6094,6170,7
6027,6042,1
6306,6146,1
6119,6387,4
6409,6062,12
7021,6411,1
7026,6372,9
6372,7061,2
6905,7073,2
6190,6338,3
7049,6040,2
6747,6254,9
6343,6905,2
6910,7040,8
6274,6928,8
6178,6174,17
6386,6211,1
6335,6323,2
6035,6258,1
6205,6127,2
6014,6227,1
6197,6111,1
6124,6023,1
6224,6158,1
6081,6409,2
6182,6078,1
6223,7096,15
6136,7084,14
6301,6235,14
6709,6043,25
6231,6031,2
6236,6752,2
7026,6228,1
6027,6118,11
6394,6151,1
6217,6267,3
7021,6001,1
6219,7041,3
6185,6251,1
6426,6086,1
7080,6329,4
6105,6106,5
7125,6703,20
6314,6206,2
6190,6262,2
6335,6733,7
6013,6154,2
6124,6433,1
7038,6915,3
7034,6032,1
6157,6190,33
7132,7001,1
6234,7063,2
6921,6104,8
6147,6216,8
6182,6902,2
6025,6084,14
6724,6061,3
6915,6148,2
6152,6225,4
6062,6021,3
7031,6387,1
6192,7019,5
7127,7032,1
6174,6073,28
6339,6224,1
6209,6020,11
6205,6907,2
6065,6208,3
6912,6361,73
6255,6177,3
7063,6311,3
6128,6124,5
6268,6389,10
6907,6208,2
6140,6165,6
6070,6361,3
6928,7051,1
6396,6197,4
6261,6061,1
6424,6040,4
7076,6732,2
6249,7011,1
7092,6913,1
6247,6237,1
7113,7124,2
6212,6088,1
6316,7127,2
7042,6234,2
6039,6205,3
6174,6129,3
7010,7145,1
6274,6052,12
6121,6396,4
6155,6156,19
6252,6204,1
6915,6012,4
6736,6321,4
6043,6104,41
6047,6139,2
6012,6386,1
6277,6246,2
6151,6421,3
7041,6020,5
7046,6743,9
6413,6218,3
6170,6114,1
7069,7050,5
7046,6209,26
6073,6175,13
6706,6350,1
6143,6371,4
6701,6433,9
6262,6275,3
6184,6083,3
6130,6398,1
6218,6174,1
6720,6106,1
6328,6370,2
6165,6127,1
6248,6904,2
6009,6274,2
7093,7006,1
6701,6179,1
6903,6235,1
7032,6193,33
6080,7076,3
6340,6331,4
6435,6114,2
7014,7022,5
6312,7040,1
6347,6118,5
6047,6063,6
6196,7024,12
6336,6917,3
6179,7041,6
6204,7012,1
6170,6504,2
6156,6218,1
6265,6106,6
6118,6155,1
6307,7073,3
6701,6023,3
6095,7045,1
6116,6094,3
6211,7021,19
6729,7053,1
6373,6154,6
6162,6254,3
6052,6050,3
6237,6190,179
6089,6903,2
6036,6116,8
7018,6398,2
6229,7030,3
6711,7042,1
6017,6169,4
6082,6747,2
6227,6216,8
7011,6070,2
6275,6280,1
6064,6180,11
6154,6384,10
7062,6099,7
6201,6040,1
6269,6411,1
6929,6164,10
6188,6184,25
7140,6087,11
7058,6114,1
7022,6215,1
6214,6073,27
6169,6020,14
6324,6277,4
6165,6907,17
6114,6108,117
6901,7114,1
6704,6396,4
6305,6208,2
6099,7018,7
6248,6124,1
6220,6165,10
6108,6389,1
6101,6061,2
6270,6915,12
6031,6265,1
6254,7042,5
7030,6155,10
6411,7063,1
6129,7011,8
6063,7114,2
6743,6269,1
6208,7115,1
6269,6001,5
6906,6180,1
6114,6052,23
6359,6205,2
6214,6129,12
6050,6096,3
6005,6229,2
6148,6105,16
6090,6407,3
6235,6156,4
6357,7023,1
7079,6031,1
7091,6737,3
6181,6336,2
6908,6041,3
6097,7083,2
6404,7050,1
6925,6919,2
7025,6166,2
6173,7024,2
7108,7015,14
6736,7005,13
6192,6267,4
7036,6037,1
6200,6251,2
6738,6223,1
5007,6432,1
6041,6921,3
6155,6195,10
6065,6391,2
6207,6078,2
6065,7076,5
6044,7009,8
7113,6200,3
6168,6231,22
6396,6154,2
6058,6035,1
6189,7072,1
6247,7113,3
6249,6335,3
6212,6501,2
6928,7092,1
6424,6083,6
6280,6106,1
6022,6334,3
6112,6130,1
7114,6029,5
7071,6092,16
6107,6059,8
6912,7045,10
6384,6214,5
6362,6199,1
7031,6344,1
7063,7035,2
5007,6022,2
6339,7100,1
6195,6114,5
6126,6026,1
6501,7009,5
7045,6184,8
6344,7028,3
6311,6170,1
7127,6316,1
6221,6374,2
7017,6112,2
6745,6251,2
6083,6146,1
7129,7130,42
6226,6417,9
7106,6369,6
6926,7009,4
6133,6015,2
6003,6211,4
6212,6111,1
7114,6173,6
6402,7068,11
6370,6383,6
6025,6047,1
6907,6391,1
6079,6110,1
6266,7036,1
6149,6314,2
7059,6715,20
6161,6083,10
6004,6038,5
7104,7112,1
7066,6067,6
6250,6201,4
6503,6738,1
6386,6388,4
6388,6703,4
6159,6092,1
7047,6018,2
6734,6324,16
6060,6434,6
6503,6272,1
7040,6231,13
6123,6393,1
6199,6149,5
6086,7114,14
6157,6153,7
6136,7047,2
6131,6189,1
6354,6049,1
6709,6080,1
6905,6747,1
6700,6368,1
6752,7019,5
6072,7083,1
6117,7038,3
7055,6748,1
6008,6065,2
6245,6232,4
6375,6036,5
6142,6160,3
6280,6926,4
6354,6503,1
6924,6272,14
6263,6064,1
6207,6902,2
6503,6328,11
6157,6009,1
7047,6408,16
6048,7054,3
6734,6734,5
6150,6220,4
6199,6013,3
6910,7083,3
6046,6738,4
7047,6142,2
6372,6345,1
6027,6081,12
6902,6434,2
7028,6270,1
6375,6426,2
6053,6241,3
6421,6336,1
7009,6745,3
6236,7066,2
6217,7019,6
6245,6368,1
6145,6213,2
6906,6143,2
6213,7024,1
6371,6151,6
6235,6195,5
6305,6391,1
6908,6082,4
6099,6266,1
6267,6103,1
7056,6406,8
6146,6007,2
6703,6026,4
6208,6231,7
6334,6912,4
6194,7021,1
6175,6262,2
6129,6335,1
6019,6131,19
7062,6100,1
6082,6394,1
6913,6170,3
6042,6705,1
6064,6019,7
7065,6329,3
6254,7081,2
7030,6196,3
7018,6201,3
6063,6230,3
6038,6404,3
6310,7045,13
6005,7057,3
6241,6745,1
6397,6386,7
6269,6198,1
6141,6374,6
6281,7033,1
6146,6417,1
6260,6270,1
6927,6066,1
6253,6015,6
7065,6273,13
6064,6409,1
6120,6187,1
6038,6014,3
6154,6347,2
6229,6314,13
6064,6143,5
6201,6083,12
6130,6201,3
6118,6196,1
6026,6719,1
6092,6148,2
6406,7055,1
7027,6163,2
6904,6185,3
6267,6923,33
6753,6076,2
6373,6197,2
6092,6402,3
7001,6335,15
6237,6153,3
7032,6150,10
6334,6132,1
6413,7066,8
7102,6354,7
6015,6036,23
6258,6261,18
7014,6306,38
6222,6160,4
6191,6129,2
6380,6229,1
6179,7082,1
6272,6910,25
6216,6076,1
6167,6902,2
6026,6309,1
7008,6187,1
6237,6009,1
6211,6715,1
6184,6040,5
6230,6220,6
6129,4000,5
6092,6012,9
6307,6747,7
6040,7034,5
6122,6141,1
6191,6073,6
7102,6744,1
6156,6381,3
6080,6208,1
6015,6426,1
6380,6373,1
6737,6910,2
6279,6344,6
6156,7066,5
6087,6021,2
6349,6140,1
7081,6138,1
6334,6068,2
6177,7019,1
7147,4002,2
6080,6742,17
6225,6213,27
6918,7017,2
6435,6079,1
7069,7067,5
6015,6198,1
7067,6241,4
6380,6387,162
6066,6171,1
7041,6017,2
6036,6901,4
6258,7028,13
6427,6729,1
6903,6202,20
6401,6035,1
6218,6143,11
6720,6131,1
6073,6408,1
6118,6038,1
6137,6186,2
7072,6738,1
6903,6748,1
6073,6142,8
6216,6082,1
6413,6375,3
7102,7047,1
6177,6250,1
6222,6194,20
6061,6748,5
6435,6123,1
7041,6407,1
6151,6006,2
6080,7041,11
6061,6202,10
6333,7008,2
6049,6195,1
6179,6391,2
6230,7069,2
6052,6067,32
6401,6425,1
6323,6913,6
6183,7020,2
6373,6163,2
6753,6082,1
6904,6171,1
6073,6018,59
7072,6328,1
6243,7080,23
6186,6908,3
6026,7140,1
6701,6014,3
7054,6434,7
6148,6912,2
7027,6197,1
6265,6131,6
6218,6019,2
7037,6211,13
6170,6903,1
6363,7102,5
6355,4000,26
6063,7079,3
6220,6008,5
6120,6173,1
6193,6041,1
7011,6047,2
6227,6221,20
6310,6746,1
6036,6121,4
6248,6113,2
6213,6727,1
6085,6013,2
6350,6080,1
6148,6068,1
6141,6380,11
6097,6209,3
6169,6017,4
6397,6372,2
6181,6711,1
7022,6222,16
6214,6044,10
6059,6213,3
6023,6112,5
6703,6188,3
7079,6416,1
6425,7142,6
6097,6743,3
6232,6212,1
6017,6004,1
6085,6149,1
6385,6032,4
6389,6915,7
6129,7026,1
7083,6050,1
6913,6184,4
6082,6360,4
7100,6366,1
6331,6329,3
6085,6403,29
6220,6152,13
6718,6120,1
6241,7046,5
6005,6754,1
6929,6009,3
7025,6151,3
6023,6048,19
6248,6503,1
6260,7039,1
6305,7082,1
6002,6037,12
6169,6407,1
7003,6307,1
6235,6161,3
6357,7014,1
6023,6502,1
6248,6049,11
6148,6132,2
6269,6036,1
7026,6345,1
6001,6223,1
6306,6171,1
6421,7025,3
6027,6075,2
6752,6250,6
6094,6147,2
6231,6416,1
6407,6194,8
6700,7121,1
6138,7028,3
6747,6729,1
6124,6014,3
6197,6126,1
6259,6047,1
6205,6110,2
6178,6143,20
6257,6186,1
6032,6046,12
6715,7112,5
6081,6174,2
6176,6082,1
6013,6039,2
6164,7025,3
6219,7076,1
7021,6036,2
6217,6250,4
7143,7143,4
6142,6194,1
6008,6091,8
5007,5004,31
7009,7046,12
6093,6234,1
6301,6202,1
6053,7008,6
6150,7069,2
6715,7048,8
6381,6155,5
6013,6163,2
6190,6255,2
6202,6729,8
6123,7080,5
6314,6231,1
6224,6035,13
6228,6912,5
6178,6019,20
6013,6429,1
6377,6414,1
6035,4000,1
6140,6008,6
7076,6315,1
6147,6221,2
6907,7082,1
6098,6040,8
6070,6746,1
7036,6199,6
6128,6113,3
6255,6140,3
6410,6161,1
6311,6184,9
7042,6359,1
6209,6017,2
6174,6044,35
6221,7067,6
7045,6170,3
7038,6058,3
6717,6233,3
7019,6027,2
6152,6212,6
7113,7113,14
6928,6381,2
6189,6361,11
6247,6200,6
7071,6066,3
6391,6389,2
6249,7026,2
6187,7147,1
6004,6196,2
6051,6329,13
7078,7069,5
6022,7027,3
6140,6152,12
6121,7046,2
6126,6188,2
6043,6133,2
7038,6102,2
6912,6746,1
6252,6233,6
6155,6161,10
6228,6132,1
6383,6193,3
6274,6065,2
6109,6036,6
6062,6406,5
6344,6261,1
7115,6396,5
7025,6192,4
6099,6251,2
6078,7012,3
6267,6134,1
6050,6062,1
6181,7025,1
6057,6701,3
7077,6104,14
6371,6166,1
6141,6219,23
6906,6174,2
7041,5006,1
6203,6908,3
6272,6107,1
7044,6361,6
6229,6733,2
6153,6003,13
6038,6433,2
6063,6207,2
7083,6093,2
6101,6095,2
6913,6147,1
7039,6703,2
6334,6925,7
6175,6255,3
6208,6206,27
6927,6051,3
6260,6247,2
6350,6043,41
7051,6742,3
6214,6087,1
6929,6190,1
7140,6073,1
6188,6170,4
6064,6174,13
6154,6370,1
6038,6023,37
7043,6012,5
7011,6084,1
6338,6412,23
6253,6022,1
6237,6164,18
6111,6703,4
6092,6435,3
6355,7011,2
6309,7146,1
6095,6356,2
6026,6264,2
7027,6154,7
6211,6332,1
6406,7062,1
6321,6136,1
6162,7147,1
6183,6304,2
6165,6089,15
6130,6236,1
6033,6257,1
6746,6072,1
6103,6053,1
6366,6193,4
6047,6097,9
7069,6219,2
6012,6228,1
6087,6406,19
6222,6157,4
6019,6926,20
6015,6001,11
6368,6052,10
6080,7082,9
7102,6363,9
6387,6037,1
7032,6167,3
6049,6156,1
6021,6117,6
6211,6268,4
7136,6275,1
6230,6217,12
6007,6341,2
6328,7063,13
6729,6750,3
6137,6145,8
7001,6258,1
6262,6281,1
6073,6181,7
6143,6385,20
6216,6041,2
6225,6224,11
7013,6042,9
6158,6277,6
6368,6108,2
6179,6208,7
6279,6373,3
7035,6214,1
6203,6072,6
6015,6411,2
6502,6097,1
6122,6176,1
6040,7003,7
6012,6372,3
6191,6044,1
6316,6234,5
7042,7127,9
6065,7041,6
7031,6229,5
6200,6266,3
6738,6214,1
6192,6250,1
6221,6219,15
6084,6748,10
6163,6908,1
6124,5005,2
6187,6729,10
6112,6107,2
6070,7072,2
6280,6131,20
6233,6003,3
7057,7114,7
6133,6178,5
6149,6279,5
7038,10002,1
6166,7020,1
6004,6155,1
7024,6750,1
7146,6088,10
6247,7124,3
6168,6206,5
6189,7045,15
7113,6237,9
7141,7146,4
6396,6163,1
6255,6183,1
6100,6247,1
6912,6395,1
6083,6171,3
6221,6343,18
7127,6321,5
6174,6087,3
6173,7149,1
6126,6011,1
6195,6123,2
7063,7002,2
7031,6373,1
6207,6115,1
6724,6095,1
6249,6258,11
6304,6174,1
6149,6323,1
6268,6227,4
6750,6255,2
6025,6070,2
6233,6413,1
7023,6169,1
6022,6259,3
6322,6322,11
7097,6272,1
6133,6022,6
6180,6110,1
6098,6083,15
6096,6408,14
7050,6180,1
6157,6164,25
6035,7011,2
6381,6196,11
7040,6206,11
6503,6245,4
6171,6332,1
7061,6733,14
6014,6389,1
6250,6236,1
7066,6050,4
6205,6089,3
6263,6053,4
6136,6397,1
6142,6157,10
6264,6730,1
6375,6001,1
6245,6205,4
6008,6052,2
6902,6013,11
7144,6504,2
6329,6156,1
6164,6301,4
7047,6175,1
6749,6361,1
6171,6268,1
6123,7119,6
6734,6249,5
6223,7062,1
6178,6180,7
6747,7147,12
6060,6013,4
6195,6903,33
7033,7052,1
7061,6323,4
6032,6085,3
6086,7079,29
6046,6245,2
6360,6422,1
6176,6041,1
6145,6224,1
6902,6149,1
6075,6020,3
7026,6386,1
6008,6108,4
6219,6208,10
6409,6096,31
6923,6136,1
6421,6301,1
6072,6743,4
6163,6072,3
6354,6124,1
7028,6247,8
6902,6403,2
6072,6209,14
6094,6184,4
6905,6360,4
7026,7061,2
6372,6372,15
6006,7040,1
6923,6258,5
6902,6227,2
6142,7084,1
6138,6062,16
6008,6266,3
7021,7126,1
7009,6156,1
6072,6167,7
6110,7012,1
6394,6391,46
6053,6118,19
7028,6129,2
6381,7045,3
6278,6395,3
6150,6179,2
6919,7032,2
6171,6106,2
6734,6127,5
6013,7073,26
7040,6032,5
6276,6254,3
6123,6190,2
6013,6394,3
6202,6094,1
10002,6039,11
7074,6124,2
6117,6086,4
6905,6154,6
6236,6182,2
6163,6246,6
6053,6042,13
7028,6073,1
7139,6742,1
6138,6138,14
6075,6214,1
6733,6254,6
6176,6275,2
6197,7036,1
7040,6168,34
6250,6412,1
6388,6110,2
6747,6094,1
6910,6167,13
6041,6712,1
6257,6371,4
6060,6227,4
6150,6023,1
6250,6158,4
7033,6181,5
6257,7096,2
6200,6928,1
6041,6258,1
6313,7052,4
7047,6341,3
6749,6155,1
6268,6149,1
6215,6061,2
7090,6335,2
6164,6915,4
7113,6003,1
6134,6165,3
6377,7114,5
6249,6136,3
6003,6148,1
6233,6237,6
6280,6305,1
6091,6005,6
6928,6176,3
6022,6137,2
7141,6095,3
6212,6248,4
6311,6229,1
6383,6364,8
6734,6907,4
7036,6234,11
6738,6020,4
6100,6129,4
6155,6396,1
6383,7083,1
6228,7022,1
6037,6104,25
6084,6036,16
6003,6012,7
7078,6023,3
6133,6216,5
7148,6227,1
7024,6174,5
6240,7063,1
6112,6269,5
6168,6168,8
6907,6192,1
6268,6013,2
6750,6061,1
6421,6915,6
6149,6117,3
7002,6322,2
6161,6280,7
7082,6075,2
6011,6742,5
6384,6017,1
7031,6147,1
6011,6208,4
6221,6177,37
6100,6073,20
6200,6108,2
6366,7040,12
6334,6331,21
6179,6166,1
7046,6193,6
6222,7084,4
6158,6119,6
6015,6235,1
6129,6916,1
6368,6266,6
7124,6301,5
6222,6363,5
6748,7060,1
6104,6504,1
6413,6182,5
6746,6246,7
6130,6002,5
6183,6130,1
6230,6179,7
6904,7061,27
6729,6174,6
6373,7073,1
6211,6106,1
6116,6254,2
6026,6050,2
6243,6190,1
7020,6149,3
6373,6394,1
6307,6154,9
6118,7072,2
6191,6270,13
6012,6146,4
6156,6182,14
6198,6198,5
7039,6907,3
7035,6020,1
6104,6114,22
6279,6147,1
6087,6222,1
6387,6359,1
7032,6209,2
6258,6138,6
6196,6059,9
6158,6043,5
6315,6214,2
7020,6013,1
6095,6038,5
6007,6175,2
6137,6371,3
6184,6243,2
6321,6258,1
6021,6323,2
7008,7063,11
6108,6149,1
6175,6061,5
6017,7114,2
6363,6402,1
6204,6915,1
6254,6165,14
6364,6361,10
6196,6923,1
6085,7059,1
6129,6136,1
6082,6197,1
7100,6191,2
7018,6002,13
6272,6333,1
6220,7042,6
6064,6750,4
7044,6155,1
7014,6925,1
6906,6340,1
6183,6910,1
6241,6156,1
6211,6926,15
6725,6073,1
6160,6052,19
6260,6129,2
6305,6192,1
6186,7038,1
6148,7022,1
6908,6281,5
6703,6225,2
6901,6169,8
6146,6204,3
6063,6169,4
7107,7105,2
6739,7115,1
6363,6012,1
7065,6070,5
6737,6333,2
6033,6919,2
6120,6384,1
6108,6013,8
6038,6217,2
7043,6226,1
6229,6117,3
6711,6165,4
6913,6229,1
6272,6723,1
6258,6918,14
6201,6280,4
6019,6268,2
6906,6750,5
7077,6720,1
6248,7003,14
7070,6043,21
6246,6225,8
6376,6021,17
6141,6177,3
6425,6052,6
6927,6265,3
6062,6222,3
7019,6213,6
6152,6026,3
7042,6427,2
7031,6184,24
7045,6344,4
6316,6199,3
6209,6223,6
6195,7033,2
6339,6027,5
6912,6162,2
6083,6386,4
6128,6327,2
6018,6123,7
7002,7006,14
6266,6111,2
6356,6315,2
6079,7037,3
7050,6377,1
6255,6374,2
6058,7048,3
6147,6015,35
6096,7052,3
6212,7036,2
7114,7054,29
6070,6038,3
6370,6143,3
6907,6151,5
6234,6187,8
6261,6338,2
6051,6047,5
6402,6405,8
6035,6921,1
6121,6195,2
7064,6261,1
6109,6748,3
6915,6211,1
6173,6103,1
6112,7017,3
6396,6394,25
7071,6718,10
6187,6094,2
6424,6243,1
6261,6262,5
6233,7113,6
6280,7021,1
6140,7081,8
6402,6015,1
7071,6252,1
7033,6408,1
6123,6009,1
6081,6340,1
6360,7078,3
7080,6070,31
6048,6173,5
6386,6012,18
6178,6377,1
6197,6312,1
6032,6738,3
7049,6709,2
6008,7018,6
7073,7029,4
6372,6185,3
6027,6241,4
6094,6373,1
6905,6197,3
6236,6141,2
6029,7067,1
7052,7056,4
6119,6184,3
7076,6901,2
6131,6213,2
6182,6321,1
6393,6021,2
7026,6171,1
7033,6018,1
6048,6029,2
6386,6148,2
6157,7074,3
6224,6201,28
7012,6067,5
6197,6248,13
6919,6316,1
6190,6061,2
6332,6253,5
6199,6389,3
6202,6057,34
7066,7140,1
6157,6393,1
6726,7019,1
6163,7038,2
6231,6232,22
7139,7076,1
6142,7047,2
6020,6132,24
6145,6189,3
7143,6090,1
6094,6229,10
7021,6202,1
6217,6064,2
6166,6910,13
6327,6260,1
6136,6160,12
6185,6052,1
6329,7046,5
6006,6364,1
6302,6222,1
6281,6114,3
6002,6359,3
6213,6059,2
7070,6080,1
6235,6745,4
6169,6223,13
6113,6122,3
6059,6027,6
6214,6270,1
6425,6091,1
6078,6058,6
6248,6327,2
6186,6246,3
6106,6111,7
6064,7064,3
6085,6227,4
4000,6073,1
6227,6015,13
6310,6038,2
6154,6187,218
6064,6383,1
6201,6243,5
7084,6117,11
6331,6047,1
6906,6383,2
6241,6195,1
6371,6391,4
6160,6091,1
6267,7024,1
6422,7005,9
6148,6306,3
6132,6007,4
7058,6707,3
6113,6078,3
6213,6103,1
7096,6257,5
6106,6501,3
7100,6418,3
6411,6187,4
6340,6912,4
6336,6334,22
6385,6206,2
6206,6130,1
6038,7069,30
6220,7081,19
6744,6709,7
6194,6106,2
7037,6435,1
6243,6009,2
7008,6347,3
6427,6057,5
6052,6309,7
6184,6280,11
6113,6902,6
7053,6039,15
6165,6324,1
6373,6747,2
6401,6201,1
6903,6036,15
6930,6253,1
6368,7018,7
6122,6381,1
6315,7130,6
6432,6064,49
7041,6223,2
6156,6141,10
6748,6754,2
6279,6184,1
6151,6368,10
6361,6017,1
6251,6213,2
7067,6075,2
6198,6411,1
6122,7066,1
6158,6080,2
6237,7074,3
6701,6220,2
6052,6719,3
7053,6429,3
6904,6345,1
6181,6915,9
6321,7026,1
6243,6153,1
6165,6734,4
6307,6197,1
7102,6194,2
6203,7038,29
6061,6036,7
6222,7047,1
6270,6336,23
6040,6049,26
6177,6064,7
6206,6910,5
7032,7077,1
6049,7046,3
6040,6503,1
7032,7083,8
7014,6132,2
6196,6134,3
6368,6251,1
6015,6202,1
6347,7008,1
7060,7015,4
7032,6364,3
6334,6306,6
6179,6151,3
6204,6102,2
6049,6355,1
6307,6163,2
6237,6367,2
6007,6018,5
6026,6067,13
6321,6335,26
6211,6131,3
7027,6357,1
6729,6143,4
6903,6198,1
6116,6729,56
7054,7059,2
6052,7140,1
6183,6107,4
6925,7029,1
6315,6223,5
4002,6041,1
6225,6027,2
6389,7148,1
6015,6358,4
6047,7029,8
6204,6058,47
7067,6081,5
6087,6215,4
6279,6170,4
6104,6123,3
6042,6901,1
7035,6017,3
6432,6090,3
6012,6171,39
7069,6140,2
6334,6716,3
6191,6247,2
6111,6110,9
6021,6314,9
6009,6083,4
6729,6019,3
7054,7103,13
6184,6274,27
6165,7037,3
7027,6747,1
6720,7016,1
6262,6082,5
6307,6039,2
6137,6346,1
6429,6428,65
6701,7069,8
6143,6186,3
7014,6912,6
6063,6004,5
7018,6035,1
6153,6200,3
6031,6092,1
6913,6344,2
6411,6173,3
6254,6152,8
6363,6435,11
6208,6005,4
6338,6201,2
6181,10002,3
6310,6196,5
6345,6329,3
6188,6229,7
6703,6212,1
6906,7090,1
6099,6052,27
6235,7046,1
6232,6188,1
6057,6048,3
6183,6927,1
6323,7014,1
6411,6029,2
6154,6173,5
6229,6120,1
6064,6377,1
6038,6220,1
6104,6903,1
6063,6414,1
6193,6281,2
7062,6724,3
6253,6221,6
6918,6910,7
6927,6252,1
7004,7153,1
6141,6140,5
7147,6059,2
6114,7018,50
6901,6004,5
6246,6212,2
6167,6316,1
6099,6108,9
7055,6036,8
6375,6748,3
6905,6039,1
6072,6150,1
6707,6375,1
7073,6260,1
7144,6707,5
6219,6151,1
6407,6744,1
6006,7077,1
6381,6395,1
6124,7069,1
6715,6425,4
6159,7141,1
6503,6046,2
6749,6038,4
6917,6223,2
6157,7080,1
6415,6014,1
6250,6035,6
6075,6223,7
6145,6027,4
7055,6426,2
7116,6381,2
6327,7029,1
6923,6335,2
7028,6044,7
6053,6075,2
6182,7032,6
6905,6163,8
6094,6387,1
7074,6113,6
6210,7004,15
6329,6745,1
6369,6083,3
6048,6187,1
6192,6929,2
6178,6383,2
6150,6014,1
6205,7037,27
6257,6346,4
7061,6120,1
6199,6227,10
6067,6039,21
6367,6142,2
6910,6150,9
6223,6186,4
6046,6046,7
7024,6019,1
6391,6149,1
6091,6032,1
6233,6200,19
6134,6152,8
6168,6005,1
6058,6201,5
6070,6196,16
6155,7046,6
6084,6001,3
6152,6188,1
7036,6203,3
6200,6065,4
6738,6017,4
6016,6406,12
6734,6930,1
6192,6053,2
6134,6008,1
6234,6173,1
6149,6120,52
6096,6341,2
6264,6903,1
6377,7079,3
6041,4000,1
7024,6143,3
6379,6715,3
6391,6013,2
7148,6210,2
6133,6221,1
7113,6424,2
6098,6280,2
6280,6268,4
7036,6359,7
6912,6196,1
6100,6044,4
7042,6199,10
6311,6344,16
6107,6727,11
6221,6140,5
6742,6706,1
6044,6080,1
6016,6016,18
6738,6407,1
7153,7005,3
7082,6042,11
6255,7067,1
7031,6170,2
6384,6020,1
6388,6907,1
6167,7032,2
6248,6310,1
6267,7149,1
6141,6183,1
6214,6247,1
6169,6214,15
7025,6208,2
6181,6058,9
6232,6011,1
7084,6120,1
6201,6274,6
7037,6012,5
6129,6098,1
6177,6929,1
6743,6107,3
6064,7053,3
6106,6126,8
6336,6259,1
6323,6330,1
6248,6700,1
7096,6260,1
6908,6275,2
6099,6091,1
7091,6503,1
6181,6102,2
6023,6701,1
6235,6362,1
7003,6104,1
6359,6031,2
6194,6131,1
6227,6178,7
6277,6908,7
6019,7021,1
6206,6107,9
6364,7072,1
6385,6231,5
6340,6925,4
7030,6361,2
6082,6163,3
6254,6191,17
6364,6395,6
7037,6148,2
6175,6095,1
6310,6155,8
6036,6732,3
6903,6001,2
7043,6388,1
7008,7097,1
6009,6040,8
6007,6181,3
6137,6385,12
6073,6341,2
6021,7030,4
6143,6145,9
6281,6903,1
6741,10002,1
6040,6124,7
7067,6042,5
6361,6020,2
6916,6032,2
6380,6184,1
6156,6176,4
6349,7050,14
6713,6157,2
6277,6072,1
7041,6214,4
6347,6276,4
6061,6411,12
6106,6906,1
6432,6053,4
6743,6927,1
7069,6183,2
6903,6411,8
7029,6255,7
6727,6041,15
7027,7073,8
6165,6703,2
6720,6722,6
6373,6360,6
6092,7058,1
6904,6372,2
6095,6196,2
6729,6180,12
6243,6164,3
6374,6149,2
6218,6750,1
7027,6394,2
6904,7095,3
6701,6217,11
6078,6915,3
6408,6084,18
6165,6249,5
6334,7022,1
6198,6036,1
6049,7071,1
7032,7040,5
6413,6176,1
6206,6927,3
6389,6336,10
6177,6053,21
6312,6193,2
6277,6128,1
6191,7039,1
6916,6168,1
7067,6118,1
6018,6114,14
6255,6343,8
6207,7032,1
7153,6321,1
6100,6087,40
6912,6155,4
6221,6183,38
6344,6138,1
6501,6119,1
6209,6214,14
6044,6043,16
6731,6266,3
6311,7060,2
6084,6198,1
7125,6907,1
7019,6224,3
6062,6215,7
6402,6432,1
6926,6119,2
6161,6274,1
6750,6095,1
6907,6166,8
7076,6116,1
6147,6022,13
7024,6180,2
6217,6929,1
6423,6107,1
6266,6126,1
6098,6243,1
6011,7041,5
6255,6753,3
6173,6134,6
7045,6229,1
6128,6700,1
7036,7127,2
6228,6331,5
6107,7013,5
6065,6166,1
6255,6219,3
7019,7099,1
6044,6119,7
6717,6420,2
6226,7117,2
6501,6043,1
6039,6031,1
6928,6182,5
6247,6003,1
6396,7044,1
6147,6178,17
6117,6908,2
6752,6929,4
6398,6262,1
6405,6741,8
6004,7072,1
6233,7124,11
6261,6255,5
6147,6432,5
6926,6043,17
7114,7139,4
6215,6095,27
6112,7020,1
6070,6155,8
6314,6168,1
6014,6013,3
7063,6905,1
7080,6047,28
7033,6175,1
6344,6918,2
6919,6731,2
6910,6193,8
6313,6341,2
6504,7011,6
6223,6145,2
7047,7052,17
6046,6085,112
6176,6281,3
7026,6146,1
6131,6224,1
6001,6020,4
6236,6176,10
6354,7003,22
6093,6427,1
6117,6072,17
6423,6927,9
6266,6906,17
6094,6344,3
6027,6276,3
6217,6109,1
6752,6053,2
6202,6060,2
6197,6735,2
6014,6403,1
6178,6750,2
6041,7011,9
6276,7147,6
6314,6032,3
6278,6361,2
6086,6004,1
6035,6136,1
6136,6157,26
6327,6257,12
6217,6053,13
7021,6235,24
6072,6193,4
6138,6096,1
6707,7051,3
6020,6105,7
6093,6037,1
6231,6205,3
6372,7040,8
6136,6752,4
6409,6043,23
6020,6700,1
6119,7041,7
6182,6103,1
6136,6218,1
6393,6749,1
6752,6246,7
6094,6151,4
6027,6063,28
