RackID,Address,Ward,Community Area,Community Name,TotInstall,Latitude,Longitude,Historical,F12,F13,LOCATION
4132,10126 S Western Ave,19,72,Beverly,1,41.709433,-87.681897,1,41.709433,-87.681897,"(41.709433, -87.681897)"
1172,1505 W Chicago Ave,27,24,West Town,1,41.895979,-87.665394,0,41.895979,-87.665394,"(41.895979, -87.665394)"
5195,2030 W Taylor St,2,28,Near West Side,2,41.869152,-87.677177,1,41.869152,-87.677177,"(41.869152, -87.677177)"
6129,1720 N California Ave,1,24,West Town,1,41.912778,-87.697248,1,41.912778,-87.697248,"(41.912778, -87.697248)"
3491,1457 N Milwaukee Ave,1,24,West Town,1,41.908294,-87.673926,1,41.908294,-87.673926,"(41.908294, -87.673926)"
4809,1351 W Addison St,44,6,Lake View,2,41.946949,-87.663107,1,41.946949,-87.663107,"(41.946949, -87.663107)"
6562,1300 W Loyola Ave,40,1,Rogers Park,2,42.001551,-87.663739,0,42.001551,-87.663739,"(42.001551, -87.663739)"
1283,1601 E 55th St,5,41,Hyde Park,1,41.795117,-87.585248,1,41.795117,-87.585248,"(41.795117, -87.585248)"
1566,1948 W 95th St,19,72,Beverly,1,41.721305,-87.67021,1,41.721305,-87.67021,"(41.721305, -87.67021)"
7338,1132 S Homan Ave,24,29,North Lawndale,1,41.867171,-87.710681,0,41.867171,-87.710681,"(41.867171, -87.710681)"
985,1016 N Dearborn St,42,8,Near North Side,1,41.900886,-87.630069,0,41.900886,-87.630069,"(41.900886, -87.630069)"
4088,201 W Alexander St,25,34,Armour Square,3,41.851293,-87.632258,1,41.851293,-87.632258,"(41.851293, -87.632258)"
4156,1771 W Wilson Ave,47,3,Uptown,1,41.96505,-87.67332,1,41.96505,-87.67332,"(41.96505, -87.67332)"
1205,1647 N Damen Ave,32,24,West Town,2,41.911733,-87.677311,0,41.911733,-87.677311,"(41.911733, -87.677311)"
4515,1140 W Jackson Blvd,2,28,Near West Side,1,41.877967,-87.655631,1,41.877967,-87.655631,"(41.877967, -87.655631)"
3344,146 W Madison St,42,32,Loop,2,41.882108,-87.632167,1,41.882108,-87.632167,"(41.882108, -87.632167)"
4253,1323 W Diversey Pky,32,7,Lincoln Park,2,41.932361,-87.661994,1,41.932361,-87.661994,"(41.932361, -87.661994)"
4464,1615 W Chicago Ave,1,24,West Town,2,41.89594,-87.667909,1,41.89594,-87.667909,"(41.89594, -87.667909)"
4911,1215 W Lake St,27,28,Near West Side,1,41.885359,-87.657262,1,41.885359,-87.657262,"(41.885359, -87.657262)"
6417,1800 W Fullerton Ave,32,7,Lincoln Park,1,41.925228,-87.672775,1,41.925228,-87.672775,"(41.925228, -87.672775)"
2997,1511 W Howard St,49,1,Rogers Park,2,42.019179,-87.668703,1,42.019179,-87.668703,"(42.019179, -87.668703)"
6077,1520 W Jarvis Ave,49,1,Rogers Park,1,42.016158,-87.668712,1,42.016158,-87.668712,"(42.016158, -87.668712)"
3222,209 S LaSalle St,42,32,Loop,2,41.879265,-87.63208,1,41.879265,-87.63208,"(41.879265, -87.63208)"
4131,10557 S Western Ave,19,72,Beverly,2,41.701719,-87.68128,1,41.701719,-87.68128,"(41.701719, -87.68128)"
4140,10303 S Western Ave,19,72,Beverly,1,41.706159,-87.681431,1,41.706159,-87.681431,"(41.706159, -87.681431)"
862,17 N Elizabeth St,27,28,Near West Side,1,41.88189,-87.658624,0,41.88189,-87.658624,"(41.88189, -87.658624)"
3263,2074 N Leavitt St,32,22,Logan Square,3,41.919543,-87.682764,1,41.919543,-87.682764,"(41.919543, -87.682764)"
3737,150 E Randolph St,42,32,Loop,3,41.884609,-87.623301,1,41.884609,-87.623301,"(41.884609, -87.623301)"
4877,2235 N Hamilton Ave,32,22,Logan Square,2,41.92185,-87.681263,1,41.92185,-87.681263,"(41.92185, -87.681263)"
302,230 E Ohio St,42,8,Near North Side,1,41.892715,-87.621849,0,41.892715,-87.621849,"(41.892715, -87.621849)"
3521,100 W Monroe St,42,32,Loop,2,41.88079,-87.631001,1,41.88079,-87.631001,"(41.88079, -87.631001)"
1234,1303 N Ashland Ave,1,24,West Town,1,41.9054,-87.667375,0,41.9054,-87.667375,"(41.9054, -87.667375)"
5964,143 W Burton Pl,43,8,Near North Side,1,41.908989,-87.633501,1,41.908989,-87.633501,"(41.908989, -87.633501)"
5967,1325 W Randolph St,27,28,Near West Side,2,41.883938,-87.659587,1,41.883938,-87.659587,"(41.883938, -87.659587)"
7417,1636 E 87th St,8,45,Avalon Park,1,41.737054,-87.583998,0,41.737054,-87.583998,"(41.737054, -87.583998)"
6893,225 N Columbus Dr,42,32,Loop,1,41.88601,-87.620485,0,41.88601,-87.620485,"(41.88601, -87.620485)"
5090,13330 S Baltimore Ave,10,55,Hegewisch,1,41.653037,-87.547274,1,41.653037,-87.547274,"(41.653037, -87.547274)"
6726,1530 S State St,3,33,Near South Side,2,41.861311,-87.627539,0,41.861311,-87.627539,"(41.861311, -87.627539)"
1424,1416 E 53rd St,4,41,Hyde Park,1,41.799645,-87.591103,1,41.799645,-87.591103,"(41.799645, -87.591103)"
2105,2036 N Avers Ave,30,22,Logan Square,2,41.917925,-87.723064,1,41.917925,-87.723064,"(41.917925, -87.723064)"
5406,1000 W Wellington Ave,44,6,Lake View,1,41.936331,-87.654096,1,41.936331,-87.654096,"(41.936331, -87.654096)"
4574,211 W 79th St,17,44,Chatham,1,41.750712,-87.629949,1,41.750712,-87.629949,"(41.750712, -87.629949)"
7109,1379 N Milwaukee Ave,32,24,West Town,1,41.906988,-87.671878,0,41.906988,-87.671878,"(41.906988, -87.671878)"
603,1650 W Foster Ave,40,77,Edgewater,1,41.976289,-87.670864,0,41.976289,-87.670864,"(41.976289, -87.670864)"
3258,1117 W Lawrence Ave,46,3,Uptown,2,41.968919,-87.658265,1,41.968919,-87.658265,"(41.968919, -87.658265)"
4087,1 S Wells St,42,32,Loop,2,41.881877,-87.633745,1,41.881877,-87.633745,"(41.881877, -87.633745)"
1552,1710 E 93rd St,8,48,Calumet Heights,1,41.72614,-87.5823,1,41.72614,-87.5823,"(41.72614, -87.5823)"
5498,1543 W Division St,1,24,West Town,3,41.90323,-87.666774,1,41.90323,-87.666774,"(41.90323, -87.666774)"
6899,1425 N Ashland Ave,1,24,West Town,1,41.907719,-87.667497,0,41.907719,-87.667497,"(41.907719, -87.667497)"
3397,11114 S Michigan Ave,9,49,Roseland,1,41.692158,-87.621199,1,41.692158,-87.621199,"(41.692158, -87.621199)"
6416,2119 N Clark St,43,7,Lincoln Park,1,41.920657,-87.637308,1,41.920657,-87.637308,"(41.920657, -87.637308)"
4422,180 N LaSalle St,42,32,Loop,2,41.88526,-87.632625,1,41.88526,-87.632625,"(41.88526, -87.632625)"
5946,1824 S Wood St,25,31,Lower West Side,4,41.857061,-87.671225,1,41.857061,-87.671225,"(41.857061, -87.671225)"
2625,10330 S Elizabeth St,21,73,Washington Heights,3,41.705999,-87.65381,1,41.705999,-87.65381,"(41.705999, -87.65381)"
4942,2233 S Kedzie Ave,24,30,South Lawndale,4,41.851075,-87.705045,1,41.851075,-87.705045,"(41.851075, -87.705045)"
2284,200 S Central Ave,29,25,Austin,8,41.878264,-87.764886,1,41.878264,-87.764886,"(41.878264, -87.764886)"
4368,1425 N Tripp Ave,37,23,Humboldt Park,3,41.906681,-87.732349,1,41.906681,-87.732349,"(41.906681, -87.732349)"
6082,1550 N Kingsbury St,32,8,Near North Side,1,41.909336,-87.652971,1,41.909336,-87.652971,"(41.909336, -87.652971)"
5446,120 S LaSalle St,42,32,Loop,2,41.880298,-87.632474,1,41.880298,-87.632474,"(41.880298, -87.632474)"
1499,1619 E 73rd St,8,43,South Shore,1,41.762268,-87.585356,1,41.762268,-87.585356,"(41.762268, -87.585356)"
3421,101 N Michigan Ave,42,32,Loop,2,41.883379,-87.624059,1,41.883379,-87.624059,"(41.883379, -87.624059)"
6079,2100 N Lincoln Ave,43,7,Lincoln Park,1,41.9202,-87.641706,1,41.9202,-87.641706,"(41.9202, -87.641706)"
1353,2114 W 22nd Pl,25,31,Lower West Side,1,41.851356,-87.6788,1,41.851356,-87.6788,"(41.851356, -87.6788)"
5185,11250 S Ada St,34,75,Morgan Park,2,41.687054,-87.655762,1,41.687054,-87.655762,"(41.687054, -87.655762)"
5137,2140 N Clark St,43,7,Lincoln Park,1,41.920867,-87.637824,1,41.920867,-87.637824,"(41.920867, -87.637824)"
4484,1601 W North Ave,1,24,West Town,2,41.91058,-87.667759,1,41.91058,-87.667759,"(41.91058, -87.667759)"
706,1845 W Cortland St,32,22,Logan Square,1,41.915867,-87.674261,0,41.915867,-87.674261,"(41.915867, -87.674261)"
4726,1445 S Washtenaw Ave,28,29,North Lawndale,1,41.861764,-87.693108,1,41.861764,-87.693108,"(41.861764, -87.693108)"
1233,1999 W North Ave,1,24,West Town,1,41.910405,-87.677443,0,41.910405,-87.677443,"(41.910405, -87.677443)"
1407,2251 W 50th Pl,16,63,Gage Park,1,41.80193,-87.680903,1,41.80193,-87.680903,"(41.80193, -87.680903)"
4467,2235 N Sheffield Ave,43,7,Lincoln Park,1,41.922397,-87.653285,1,41.922397,-87.653285,"(41.922397, -87.653285)"
7280,1859 S Ashland Ave,25,22,Logan Square,1,41.856492,-87.665941,0,41.856492,-87.665941,"(41.856492, -87.665941)"
1251,2048 W Division St,1,24,West Town,1,41.903287,-87.678518,0,41.903287,-87.678518,"(41.903287, -87.678518)"
3435,12 S Michigan Ave,42,32,Loop,1,41.881866,-87.624658,1,41.881866,-87.624658,"(41.881866, -87.624658)"
2357,1825 N Clark St,43,7,Lincoln Park,1,41.915106,-87.633842,1,41.915106,-87.633842,"(41.915106, -87.633842)"
147,2016 W Roscoe St,32,5,North Center,2,41.943333,-87.679118,0,41.943333,-87.679118,"(41.943333, -87.679118)"
6203,111 S Halsted St,27,28,Near West Side,1,41.880337,-87.647151,1,41.880337,-87.647151,"(41.880337, -87.647151)"
4818,1731 W Erie St,1,24,West Town,1,41.893148,-87.67048,1,41.893148,-87.67048,"(41.893148, -87.67048)"
6966,11206 S Michigan Ave,9,49,Roseland,1,41.690531,-87.621196,0,41.690531,-87.621196,"(41.690531, -87.621196)"
2117,1630 W Barry Ave,32,6,Lake View,1,41.937994,-87.669441,1,41.937994,-87.669441,"(41.937994, -87.669441)"
686,2210 N Halsted St,43,7,Lincoln Park,1,41.922093,-87.648841,0,41.922093,-87.648841,"(41.922093, -87.648841)"
5105,1000 E 75th St,8,69,Greater Grand Crossing,1,41.757695,-87.599148,1,41.757695,-87.599148,"(41.757695, -87.599148)"
4987,1700 W 19th St,25,31,Lower West Side,1,41.85606,-87.668846,1,41.85606,-87.668846,"(41.85606, -87.668846)"
2,2024 S Western Ave,25,31,Lower West Side,1,41.854533,-87.685871,0,41.854533,-87.685871,"(41.854533, -87.685871)"
5186,10001 S Woodlawn Ave,8,50,Pullman,2,41.712854,-87.59227,1,41.712854,-87.59227,"(41.712854, -87.59227)"
739,1059 N Wolcott Ave,1,24,West Town,2,41.900624,-87.674547,0,41.900624,-87.674547,"(41.900624, -87.674547)"
1345,1405 W 18th St,25,31,Lower West Side,1,41.857721,-87.661587,1,41.857721,-87.661587,"(41.857721, -87.661587)"
6539,226 S Wabash Ave,42,32,Loop,1,41.879112,-87.626257,0,41.879112,-87.626257,"(41.879112, -87.626257)"
2263,2211 N California Ave,1,22,Logan Square,1,41.922314,-87.69725,1,41.922314,-87.69725,"(41.922314, -87.69725)"
5509,2000 W North Ave,32,24,West Town,1,41.910507,-87.677593,1,41.910507,-87.677593,"(41.910507, -87.677593)"
5476,2300 W Lawrence Ave,47,4,Lincoln Square,1,41.968739,-87.686619,1,41.968739,-87.686619,"(41.968739, -87.686619)"
6882,1916 N Western Ave,1,22,Logan Square,1,41.916255,-87.687551,0,41.916255,-87.687551,"(41.916255, -87.687551)"
1170,2008 S Blue Island Ave,25,31,Lower West Side,1,41.854822,-87.663913,0,41.854822,-87.663913,"(41.854822, -87.663913)"
4952,2131 W Monroe St,2,28,Near West Side,2,41.879825,-87.679892,1,41.879825,-87.679892,"(41.879825, -87.679892)"
4159,1050 W Wilson Ave,46,3,Uptown,2,41.965532,-87.656456,1,41.965532,-87.656456,"(41.965532, -87.656456)"
3079,1500 N Kedzie Ave,26,23,Humboldt Park,12,41.908391,-87.707047,1,41.908391,-87.707047,"(41.908391, -87.707047)"
4188,1052 W Bryn Mawr Ave,48,77,Edgewater,1,41.983807,-87.657025,1,41.983807,-87.657025,"(41.983807, -87.657025)"
2168,1127 W Berwyn Ave,48,77,Edgewater,1,41.978023,-87.658448,1,41.978023,-87.658448,"(41.978023, -87.658448)"
5071,1800 W Leland Ave,47,4,Lincoln Square,2,41.967084,-87.674803,1,41.967084,-87.674803,"(41.967084, -87.674803)"
440,1800 W Lawrence Ave,47,4,Lincoln Square,16,41.968913,-87.674871,0,41.968913,-87.674871,"(41.968913, -87.674871)"
3923,1201 W Taylor St,2,28,Near West Side,0,41.869314,-87.656897,1,41.869314,-87.656897,"(41.869314, -87.656897)"
3990,1 S Wabash Ave,42,32,Loop,2,41.881969,-87.626054,1,41.881969,-87.626054,"(41.881969, -87.626054)"
1542,1659 E 87th St,8,48,Calumet Heights,1,41.73585,-87.583389,1,41.73585,-87.583389,"(41.73585, -87.583389)"
2070,1336 N Ashland Ave,1,24,West Town,1,41.905846,-87.667749,1,41.905846,-87.667749,"(41.905846, -87.667749)"
6234,115 N Carpenter St,27,28,Near West Side,1,41.883476,-87.653044,1,41.883476,-87.653044,"(41.883476, -87.653044)"
3626,1434 N Parkside Ave,29,25,Austin,3,41.906413,-87.767179,1,41.906413,-87.767179,"(41.906413, -87.767179)"
3326,1263 W Loyola Ave,40,1,Rogers Park,1,42.001313,-87.662222,1,42.001313,-87.662222,"(42.001313, -87.662222)"
5230,1522 W Montrose Ave,47,3,Uptown,2,41.96175,-87.668152,1,41.96175,-87.668152,"(41.96175, -87.668152)"
3030,2256 W Irving Park Rd,47,5,North Center,1,41.954186,-87.685301,1,41.954186,-87.685301,"(41.954186, -87.685301)"
3052,1851 W Irving Park Rd,47,5,North Center,1,41.953999,-87.67527,1,41.953999,-87.67527,"(41.953999, -87.67527)"
5237,1829 W montrose Ave,47,5,North Center,1,41.961412,-87.675358,1,41.961412,-87.675358,"(41.961412, -87.675358)"
3387,1222 S Michigan Ave,2,33,Near South Side,5,41.867041,-87.624318,1,41.867041,-87.624318,"(41.867041, -87.624318)"
703,1019 W Diversey Pky,32,7,Lincoln Park,1,41.932478,-87.654604,0,41.932478,-87.654604,"(41.932478, -87.654604)"
6074,1928 W Montrose Ave,47,4,Lincoln Square,2,41.96162,-87.677099,1,41.96162,-87.677099,"(41.96162, -87.677099)"
6707,2240 W Armitage Ave,32,22,Logan Square,1,41.917783,-87.683577,0,41.917783,-87.683577,"(41.917783, -87.683577)"
129,1130 W Taylor St,25,28,Near West Side,1,41.869578,-87.655477,0,41.869578,-87.655477,"(41.869578, -87.655477)"
6250,1722 S Halsted St,25,31,Lower West Side,1,41.858502,-87.646818,1,41.858502,-87.646818,"(41.858502, -87.646818)"
2012,1226 W Ainslie St,48,3,Uptown,2,41.971585,-87.660161,1,41.971585,-87.660161,"(41.971585, -87.660161)"
6107,13323 S Baltimore Ave,10,55,Hegewisch,1,41.653153,-87.547004,1,41.653153,-87.547004,"(41.653153, -87.547004)"
5287,2151 W 95th St,19,72,Beverly,2,41.720832,-87.676382,1,41.720832,-87.676382,"(41.720832, -87.676382)"
2516,2056 N Damen Ave,32,22,Logan Square,1,41.919353,-87.677722,1,41.919353,-87.677722,"(41.919353, -87.677722)"
5059,1601 W Grand Ave,26,24,West Town,1,41.890895,-87.667242,1,41.890895,-87.667242,"(41.890895, -87.667242)"
2274,1501 W Catalpa Ave,40,77,Edgewater,2,41.98158,-87.668568,1,41.98158,-87.668568,"(41.98158, -87.668568)"
3362,22 W Maple St,42,8,Near North Side,1,41.90202,-87.629173,1,41.90202,-87.629173,"(41.90202, -87.629173)"
7367,11421 S Halsted St,34,49,Roseland,1,41.686405,-87.641945,0,41.686405,-87.641945,"(41.686405, -87.641945)"
4193,1754 W Balmoral Ave,40,77,Edgewater,1,41.979903,-87.673368,1,41.979903,-87.673368,"(41.979903, -87.673368)"
3918,2101 W Superior St,1,24,West Town,1,41.894821,-87.67973,1,41.894821,-87.67973,"(41.894821, -87.67973)"
4842,1900 W Van Buren St,2,28,Near West Side,2,41.876353,-87.6742,1,41.876353,-87.6742,"(41.876353, -87.6742)"
2485,2230 W Cortland St,32,22,Logan Square,1,41.916261,-87.683246,1,41.916261,-87.683246,"(41.916261, -87.683246)"
1994,1818 W Addison St,47,5,North Center,1,41.947058,-87.674385,1,41.947058,-87.674385,"(41.947058, -87.674385)"
1127,1942 W Chicago Ave,32,24,West Town,1,41.896091,-87.676098,0,41.896091,-87.676098,"(41.896091, -87.676098)"
6742,1380 W Randolph St,27,28,Near West Side,4,41.884391,-87.66172,0,41.884391,-87.66172,"(41.884391, -87.66172)"
5887,1820 N Wells St,43,7,Lincoln Park,1,41.914917,-87.634955,1,41.914917,-87.634955,"(41.914917, -87.634955)"
3786,1313 S Sacramento Dr,24,29,North Lawndale,3,41.863873,-87.701902,1,41.863873,-87.701902,"(41.863873, -87.701902)"
5949,1560 N Milwaukee Ave,1,24,West Town,1,41.909738,-87.676695,1,41.909738,-87.676695,"(41.909738, -87.676695)"
4035,100 E Walton Pl,42,8,Near North Side,2,41.900133,-87.624935,1,41.900133,-87.624935,"(41.900133, -87.624935)"
6176,200 S Michigan Ave,42,32,Loop,2,41.87941,-87.624565,1,41.87941,-87.624565,"(41.87941, -87.624565)"
400,1959 W Division St,1,24,West Town,1,41.903106,-87.676581,0,41.903106,-87.676581,"(41.903106, -87.676581)"
2351,1450 N Cicero Ave,37,25,Austin,3,41.906919,-87.74623,1,41.906919,-87.74623,"(41.906919, -87.74623)"
2445,2058 N Cleveland Ave,43,7,Lincoln Park,2,41.919319,-87.64144,1,41.919319,-87.64144,"(41.919319, -87.64144)"
4089,2242 S Wentworth Ave,25,34,Armour Square,3,41.851674,-87.632156,1,41.851674,-87.632156,"(41.851674, -87.632156)"
5283,1130 S Michigan Ave,2,32,Loop,1,41.86847,-87.624161,1,41.86847,-87.624161,"(41.86847, -87.624161)"
3971,185 N Wabash Ave,42,32,Loop,1,41.885405,-87.626072,1,41.885405,-87.626072,"(41.885405, -87.626072)"
5015,1424 E 53rd St,4,41,Hyde Park,1,41.799648,-87.59085,1,41.799648,-87.59085,"(41.799648, -87.59085)"
1570,1766 W 95th St,19,72,Beverly,1,41.720408,-87.667092,1,41.720408,-87.667092,"(41.720408, -87.667092)"
3092,2055 S Keeler Ave,24,29,North Lawndale,1,41.853832,-87.729502,1,41.853832,-87.729502,"(41.853832, -87.729502)"
3209,1400 S Lake Shore Dr,2,33,Near South Side,2,41.865144,-87.617366,1,41.865144,-87.617366,"(41.865144, -87.617366)"
1480,230 W 69th St,6,69,Greater Grand Crossing,1,41.769189,-87.630802,1,41.769189,-87.630802,"(41.769189, -87.630802)"
4869,1650 W Cornelia Ave,32,6,Lake View,2,41.945301,-87.67043,1,41.945301,-87.67043,"(41.945301, -87.67043)"
5323,2201 W Roscoe St,32,5,North Center,1,41.943058,-87.68347,1,41.943058,-87.68347,"(41.943058, -87.68347)"
4066,1350 N Wells St,43,8,Near North Side,2,41.906999,-87.634755,1,41.906999,-87.634755,"(41.906999, -87.634755)"
232,1820 W Hubbard St,26,24,West Town,1,41.889938,-87.672639,0,41.889938,-87.672639,"(41.889938, -87.672639)"
6600,10340 S Kedzie Ave,19,74,Mount Greenwood,1,41.705247,-87.701424,0,41.705247,-87.701424,"(41.705247, -87.701424)"
3954,1900 W Van Buren St,2,28,Near West Side,2,41.876353,-87.6742,1,41.876353,-87.6742,"(41.876353, -87.6742)"
5069,1956 W School St,32,5,North Center,1,41.941523,-87.67733,1,41.941523,-87.67733,"(41.941523, -87.67733)"
4739,13403 S Brandon Ave,10,55,Hegewisch,1,41.651613,-87.545721,1,41.651613,-87.545721,"(41.651613, -87.545721)"
4705,2017 W Montrose Ave,47,5,North Center,2,41.961356,-87.679641,1,41.961356,-87.679641,"(41.961356, -87.679641)"
6248,1700 S Halsted St,25,31,Lower West Side,1,41.859044,-87.646779,1,41.859044,-87.646779,"(41.859044, -87.646779)"
6253,2030 S Halsted St,25,31,Lower West Side,1,41.85453,-87.646652,1,41.85453,-87.646652,"(41.85453, -87.646652)"
4085,1533 N Wells St,43,8,Near North Side,1,41.909887,-87.634506,1,41.909887,-87.634506,"(41.909887, -87.634506)"
4283,2235 N Milwaukee Ave,1,22,Logan Square,1,41.92173,-87.695394,1,41.92173,-87.695394,"(41.92173, -87.695394)"
6394,1 N State St,42,32,Loop,1,41.882136,-87.627724,1,41.882136,-87.627724,"(41.882136, -87.627724)"
2135,2000 W Belmont Ave,32,5,North Center,1,41.939711,-87.678607,1,41.939711,-87.678607,"(41.939711, -87.678607)"
3225,203 N LaSalle St,42,32,Loop,3,41.885856,-87.632338,1,41.885856,-87.632338,"(41.885856, -87.632338)"
2534,1440 N Dayton St,32,8,Near North Side,3,41.907562,-87.649524,1,41.907562,-87.649524,"(41.907562, -87.649524)"
2041,1001 W Armitage Ave,32,7,Lincoln Park,2,41.917967,-87.653438,1,41.917967,-87.653438,"(41.917967, -87.653438)"
1061,2107 N Western Ave,32,22,Logan Square,2,41.92018,-87.687301,0,41.92018,-87.687301,"(41.92018, -87.687301)"
6999,105 S Wabash Ave,42,32,Loop,1,41.880608,-87.625951,0,41.880608,-87.625951,"(41.880608, -87.625951)"
3722,1725 S Racine Ave,25,31,Lower West Side,1,41.85859,-87.656249,1,41.85859,-87.656249,"(41.85859, -87.656249)"
4294,1623 N Sheffield Ave,32,7,Lincoln Park,1,41.911523,-87.653075,1,41.911523,-87.653075,"(41.911523, -87.653075)"
5469,1765 W Lawrence Ave,47,3,Uptown,1,41.968701,-87.673272,1,41.968701,-87.673272,"(41.968701, -87.673272)"
3332,1157 W Lunt Ave,49,1,Rogers Park,2,42.009069,-87.661341,1,42.009069,-87.661341,"(42.009069, -87.661341)"
6897,216 S Jefferson St,2,28,Near West Side,1,41.878821,-87.642728,0,41.878821,-87.642728,"(41.878821, -87.642728)"
6117,23 W Illinois St,42,8,Near North Side,2,41.890714,-87.628916,1,41.890714,-87.628916,"(41.890714, -87.628916)"
333,1640 S Blue Island Ave,25,31,Lower West Side,1,41.85899,-87.660398,0,41.85899,-87.660398,"(41.85899, -87.660398)"
7067,2211 N California Ave,1,22,Logan Square,3,41.922314,-87.69725,0,41.922314,-87.69725,"(41.922314, -87.69725)"
3890,1121 S State St,2,32,Loop,4,41.868759,-87.627208,1,41.868759,-87.627208,"(41.868759, -87.627208)"
4427,121 N LaSalle St,42,32,Loop,6,41.883913,-87.632314,1,41.883913,-87.632314,"(41.883913, -87.632314)"
2086,1331 N Ashland Ave,1,24,West Town,1,41.905772,-87.667385,1,41.905772,-87.667385,"(41.905772, -87.667385)"
2364,2 N Clark St,42,32,Loop,2,41.882056,-87.630967,1,41.882056,-87.630967,"(41.882056, -87.630967)"
7094,134 W 111th St,34,49,Roseland,1,41.692663,-87.62662,0,41.692663,-87.62662,"(41.692663, -87.62662)"
6284,1869 N Damen Ave,32,22,Logan Square,1,41.915765,-87.677394,1,41.915765,-87.677394,"(41.915765, -87.677394)"
6735,135 S Lasalle St,42,32,Loop,1,41.879971,-87.63221,0,41.879971,-87.63221,"(41.879971, -87.63221)"
6091,1030 W Van Buren St,2,28,Near West Side,1,41.876708,-87.652787,1,41.876708,-87.652787,"(41.876708, -87.652787)"
3486,1258 N Milwaukee Ave,1,24,West Town,1,41.904533,-87.668597,1,41.904533,-87.668597,"(41.904533, -87.668597)"
1537,100 W 87th St,21,44,Chatham,1,41.736354,-87.626741,1,41.736354,-87.626741,"(41.736354, -87.626741)"
3062,1546 W Jarvis Ave,49,1,Rogers Park,1,42.016146,-87.669159,1,42.016146,-87.669159,"(42.016146, -87.669159)"
270,1531 E 53rd St,4,41,Hyde Park,2,41.799461,-87.587921,0,41.799461,-87.587921,"(41.799461, -87.587921)"
1493,1835 E 71st St,5,43,South Shore,2,41.765061,-87.581229,1,41.765061,-87.581229,"(41.765061, -87.581229)"
