AddressLine	City	Municipality	AdminDivision	Country	PostCode	Latitude	Longitude	Phone	IsWiFiHotSpot	IsWheelchairAccessible	Opens	Closes	
477 Totten Pond Rd	Waltham		MA	USA	02451	42.39737	-71.25534	(339) 555-0200	False	True	700	1800	
31236 5 Mile Rd	Livonia		MI	USA	48154	42.39786	-83.35259	(231) 555-0182	False	False	900	2400	
2445 Massachusetts Ave	Cambridge		MA	USA	02140	42.39805	-71.13124	(339) 555-0141	False	True	800	2200	
213 Everett Ave	Chelsea		MA	USA	02150	42.39821	-71.04058	(339) 555-0187	False	True	700	1800	
14795 Memorial Dr	Houston		TX	USA	77079	29.77113	-95.61117	(210) 555-0161	False	False	730	2330	
2465 Massachusetts Ave	Cambridge		MA	USA	02140	42.39863	-71.13193	(339) 555-0162	False	False	600	2300	
152 Boston Ave	Somerville		MA	USA	02144	42.39956	-71.11115	(339) 555-0137	False	False	800	2200	
717 Broadway	Somerville		MA	USA	02144	42.39994	-71.11243	(339) 555-0148	True	False	700	1800	
15337 Fenkell St	Detroit		MI	USA	48227	42.40133	-83.19687	(231) 555-0103	False	False	700	1800	
313 Mystic Ave	Medford		MA	USA	02155	42.40271	-71.09861	(339) 555-0147	False	True	800	2200	
322 Chelsea St	Everett		MA	USA	02149	42.40272	-71.0424	(339) 555-0114	True	True	600	2300	
1137 Broadway	Somerville		MA	USA	02144	42.40306	-71.12701	(339) 555-0197	False	False	700	1800	
2031 Revere Beach Pkwy	Everett		MA	USA	02149	42.4034	-71.05502	(339) 555-0133	False	True	800	2200	
19 Oxbow Rd	Wayland		MA	USA	01778	42.40345	-71.34738	(339) 555-0119	False	True	700	1800	
4110 Mystic Valley Pkwy	Medford		MA	USA	02155	42.40457	-71.08682	(339) 555-0180	False	False	700	1800	
1410 W Flagler St	Miami		FL	USA	33135	25.77329	-80.21838	(239) 555-0136	False	True	800	2200	
927 Mercury Dr	Houston		TX	USA	77029	29.77243	-95.24772	(210) 555-0152	False	True	800	2200	
585 Revere Beach Pkwy	Revere		MA	USA	02151	42.40488	-71.007	(339) 555-0114	False	True	800	2200	
374 Main St	Medford		MA	USA	02155	42.40541	-71.10809	(339) 555-0196	False	True	900	2400	
3850 Mystic Valley Pkwy	Medford		MA	USA	02155	42.40557	-71.0938	(339) 555-0149	False	False	1000	2000	
195 Broadway	Revere		MA	USA	02151	42.40635	-71.01512	(339) 555-0186	False	True	800	2200	
1336 Broadway	Somerville		MA	USA	02144	42.40673	-71.13306	(339) 555-0117	True	True	700	1800	
15 Norwood St	Everett		MA	USA	02149	42.40725	-71.05644	(339) 555-0108	False	False	600	2300	
447 Broadway	Everett		MA	USA	02149	42.40743	-71.05538	(339) 555-0166	False	True	800	2200	
195 Main St	Everett		MA	USA	02149	42.40753	-71.06234	(339) 555-0131	True	True	700	1800	
1018 Lexington St	Waltham		MA	USA	02452	42.40761	-71.2342	(339) 555-0167	False	False	900	2400	
134 Ferry St	Everett		MA	USA	02149	42.40875	-71.04613	(339) 555-0186	False	True	800	2200	
1000 Memorial City	Houston		TX	USA	77024	29.77856	-95.54011	(210) 555-0109	True	True	700	1800	
341 Broadway	Revere		MA	USA	02151	42.40921	-71.01312	(339) 555-0128	True	True	600	2300	
388 Broadway	Revere		MA	USA	02151	42.4102	-71.01221	(339) 555-0102	False	False	700	1800	
307 Main St	Everett		MA	USA	02149	42.41123	-71.06299	(339) 555-0186	False	False	800	2200	
352 Massachusetts Ave	Arlington		MA	USA	02474	42.41136	-71.14833	(339) 555-0161	False	False	1000	2000	
488 Broadway	Revere		MA	USA	02151	42.41227	-71.01089	(339) 555-0101	False	False	700	1800	
305 Broadway	Arlington		MA	USA	02474	42.41434	-71.15068	(339) 555-0178	False	True	800	2200	
450 Massachusetts Ave	Arlington		MA	USA	02474	42.41446	-71.15098	(339) 555-0169	True	True	730	2330	
457 Massachusetts Ave	Arlington		MA	USA	02474	42.41488	-71.15202	(339) 555-0187	False	False	700	1800	
17107 Haggerty Rd	Northville TWP		MI	USA	48167	42.41535	-83.43225	(231) 555-0118	False	True	800	2200	
7 Highland Ave	Malden		MA	USA	02148	42.41548	-71.07973	(339) 555-0130	True	True	700	1800	
14510 Grisby Rd	Houston		TX	USA	77079	29.78242	-95.64253	(210) 555-0167	False	False	700	1800	
354 Ferry St	Everett		MA	USA	02149	42.4156	-71.04859	(339) 555-0198	False	False	600	2300	
645 Massachusetts Ave	Arlington		MA	USA	02476	42.4157	-71.15429	(339) 555-0172	False	True	800	2200	
663 Massachusetts Ave	Arlington		MA	USA	02476	42.41588	-71.15526	(339) 555-0187	True	True	900	2400	
731 Broadway	Revere		MA	USA	02151	42.41652	-71.00833	(339) 555-0187	False	False	700	1800	
14 Malden St	Revere		MA	USA	02151	42.4166	-71.00864	(339) 555-0149	False	True	800	2200	
123 Boston Ave	Medford		MA	USA	02155	42.41771	-71.13085	(339) 555-0179	False	True	600	2300	
21 Main St	Medford		MA	USA	02155	42.41776	-71.10985	(339) 555-0110	False	False	700	1800	
3 Salem St	Medford		MA	USA	02155	42.41821	-71.10894	(339) 555-0198	False	True	800	2200	
306 Revere St	Revere		MA	USA	02151	42.41859	-70.999	(339) 555-0160	False	True	700	1800	
102 Summer St	Arlington		MA	USA	02474	42.41941	-71.15865	(339) 555-0144	False	False	900	2400	
7947 Katy Fwy	Houston		TX	USA	77024	29.78347	-95.47683	(210) 555-0171	False	True	800	2200	
17546 Woodward Ave	Highland Park		MI	USA	48203	42.41987	-83.10665	(231) 555-0122	False	True	800	2200	
174 Spring St	Medford		MA	USA	02155	42.42009	-71.09178	(339) 555-0127	True	True	700	1800	
21 N Ayer St	Harvard		IL	USA	60033	42.42028	-88.61565	(217) 555-0114	False	False	700	1800	
916 Broadway	Everett		MA	USA	02149	42.42059	-71.04368	(339) 555-0113	False	False	800	2200	
208 Fitchburg Tpke	Concord		MA	USA	01742	42.42137	-71.37193	(339) 555-0101	True	False	700	1800	
206 Fitchburg Tpke	Concord		MA	USA	01742	42.42137	-71.37191	(339) 555-0109	False	False	600	2300	
199 Ferry St	Malden		MA	USA	02148	42.42404	-71.06399	(339) 555-0119	False	True	800	2200	
41122 7 Mile Rd	Northville TWP		MI	USA	48167	42.42412	-83.45082	(231) 555-0191	False	True	700	1800	
39300 7 Mile Rd	Livonia		MI	USA	48152	42.42511	-83.43174	(231) 555-0101	False	False	700	1800	
19 Beck Rd	Arlington		MA	USA	02476	42.42516	-71.17439	(339) 555-0110	False	True	800	2200	
10407 Katy Fwy	Houston		TX	USA	77024	29.78371	-95.55438	(210) 555-0194	True	True	700	1800	
177 Centre St	Malden		MA	USA	02148	42.42539	-71.07281	(339) 555-0142	False	True	600	2300	
121 Exchange St	Malden		MA	USA	02148	42.42658	-71.07112	(339) 555-0133	False	False	700	1800	
157 Pleasant St	Malden		MA	USA	02148	42.42727	-71.07161	(339) 555-0100	False	True	800	2200	
19767 Mack Ave	Grosse Pointe		MI	USA	48236	42.42834	-82.90924	(231) 555-0133	True	True	900	2400	
11456 W Wadsworth Rd	Zion		IL	USA	60099	42.42866	-87.85384	(217) 555-0132	False	False	700	1800	
655 Eastern Ave	Malden		MA	USA	02148	42.42936	-71.05075	(339) 555-0127	False	True	800	2200	
11930 Whitmore Lake Rd	Whitmore Lake		MI	USA	48189	42.43035	-83.7683	(231) 555-0142	True	True	1000	2000	
800 Washington Ave	Revere		MA	USA	02151	42.43037	-71.02276	(339) 555-0105	False	False	700	1800	
19385 Beech Daly Rd	Redford		MI	USA	48240	42.43076	-83.29704	(231) 555-0126	False	True	800	2200	
227 Hutton St	Northville TWP		MI	USA	48167	42.43273	-83.48107	(231) 555-0120	True	True	700	1800	
10201 Katy Fwy	Houston		TX	USA	77024	29.78378	-95.54814	(210) 555-0107	False	False	600	2300	
17 Summer St	Maynard		MA	USA	01754	42.43306	-71.4509	(339) 555-0140	False	False	600	2300	
18 Lebanon St	Malden		MA	USA	02148	42.43397	-71.04586	(339) 555-0147	False	True	800	2200	
20217 Mack Ave	Grosse Pointe		MI	USA	48236	42.43599	-82.90817	(231) 555-0105	False	True	700	1800	
20311 Mack Ave	Grosse Pointe		MI	USA	48236	42.43726	-82.90797	(231) 555-0166	False	False	700	1800	
1070 Main St	Malden		MA	USA	02148	42.43928	-71.06696	(339) 555-0143	False	False	800	2200	
82 Powdermill Rd	Acton		MA	USA	01720	42.44165	-71.42717	(339) 555-0111	True	False	600	2300	
21111 Haggerty Rd	Novi		MI	USA	48375	42.44302	-83.43402	(231) 555-0173	False	False	700	1800	
22281 Pontiac Trail	South Lyon		MI	USA	48178	42.44455	-83.65011	(231) 555-0154	False	True	800	2200	
735 Broadway	Malden		MA	USA	02148	42.44473	-71.02873	(339) 555-0195	True	True	700	1800	
20 Waltham St	Lexington		MA	USA	02421	42.44687	-71.22775	(339) 555-0189	False	False	700	1800	
8823 Katy Fwy	Houston		TX	USA	77024	29.78379	-95.50696	(210) 555-0128	False	True	800	2200	
1733 Massachusetts Ave	Lexington		MA	USA	02421	42.44707	-71.22675	(339) 555-0105	False	True	800	2200	
20930 Mack Ave	Grosse Pointe		MI	USA	48236	42.44736	-82.90571	(231) 555-0113	True	True	700	1800	
10290 Dexter Pinckney Rd	Pinckney		MI	USA	48169	42.44857	-83.93616	(231) 555-0142	False	False	700	1800	
22200 Novi Rd	Novi		MI	USA	48375	42.45012	-83.47401	(231) 555-0137	False	True	800	2200	
21150 Harper Ave	St Clair Shores		MI	USA	48080	42.45128	-82.91428	(231) 555-0142	False	True	900	2400	
14 Thompson St	Winchester		MA	USA	01890	42.45165	-71.13744	(339) 555-0170	False	False	600	2300	
27 Converse Pl	Winchester		MA	USA	01890	42.45203	-71.13588	(339) 555-0191	False	True	800	2200	
5 Mt Vernon St	Winchester		MA	USA	01890	42.45269	-71.13671	(339) 555-0116	False	True	700	1800	
417 Main St	Melrose		MA	USA	02176	42.45352	-71.06627	(339) 555-0102	False	False	1000	2000	
449 Main St	Melrose		MA	USA	02176	42.45428	-71.06593	(339) 555-0103	False	True	800	2200	
11339 Katy Fwy	Houston		TX	USA	77079	29.78401	-95.5826	(210) 555-0114	False	True	700	1800	
195 Sudbury Rd	Concord		MA	USA	01742	42.45505	-71.35723	(339) 555-0122	True	True	600	2300	
21920 Greater Mack Ave	St Clair Shores		MI	USA	48080	42.45526	-82.90257	(231) 555-0104	False	False	900	2400	
1200 Main St	Concord		MA	USA	01742	42.45659	-71.39152	(339) 555-0184	False	True	800	2200	
937 Western Ave	Lynn		MA	USA	01905	42.45712	-70.97216	(339) 555-0133	True	True	700	1800	
22467 Middlebelt Rd	Farmington		MI	USA	48336	42.45726	-83.33689	(231) 555-0187	False	False	700	1800	
22044 Gratiot Ave	Eastpointe		MI	USA	48021	42.45941	-82.96114	(231) 555-0105	False	False	800	2200	
1907 Sheridan Rd	Zion		IL	USA	60099	42.46027	-87.82511	(217) 555-0170	False	False	700	1800	
215 W 9 Mile Rd	Ferndale		MI	USA	48220	42.46041	-83.13653	(231) 555-0193	False	False	700	1800	
358 Washington St	Winchester		MA	USA	01890	42.46087	-71.12787	(339) 555-0196	False	True	800	2200	
340 Central St	Saugus		MA	USA	01906	42.46199	-71.0096	(339) 555-0175	False	True	1000	2000	
8800 Katy Fwy	Houston		TX	USA	77024	29.78421	-95.50496	(210) 555-0129	False	False	700	1800	
144 Market St	Lynn		MA	USA	01901	42.46264	-70.94872	(339) 555-0147	False	False	600	2300	
707 Western Ave	Lynn		MA	USA	01905	42.46275	-70.96524	(339) 555-0178	False	True	800	2200	
32758 Grand River Ave	Farmington		MI	USA	48336	42.46293	-83.37216	(231) 555-0120	True	True	700	1800	
23360 Farmington Rd	Farmington		MI	USA	48336	42.4636	-83.37637	(231) 555-0132	False	False	700	1800	
6 N Hancock St	Lexington		MA	USA	02420	42.46363	-71.23974	(339) 555-0169	False	True	800	2200	
22611 Gratiot Ave	Eastpointe		MI	USA	48021	42.46433	-82.95875	(231) 555-0118	True	True	600	2300	
95 Oxford St	Lynn		MA	USA	01901	42.46447	-70.94619	(339) 555-0126	False	False	700	1800	
23631 Farmington Rd	Farmington		MI	USA	48336	42.46452	-83.37614	(231) 555-0123	False	True	800	2200	
665 Western Ave	Lynn		MA	USA	01905	42.46486	-70.96305	(339) 555-0153	True	True	700	1800	
768 Elm St	Concord		MA	USA	01742	42.46515	-71.38929	(339) 555-0171	False	False	700	1800	
11623 Katy Fwy	Houston		TX	USA	77079	29.78425	-95.58905	(210) 555-0115	False	False	800	2200	
36 Hamilton St	Saugus		MA	USA	01906	42.46555	-71.00651	(339) 555-0190	False	True	800	2200	
112 Federal St	Lynn		MA	USA	01905	42.46609	-70.96755	(339) 555-0100	False	True	700	1800	
880 Broadway	Saugus		MA	USA	01906	42.4664	-71.02542	(339) 555-0181	False	False	900	2400	
15 Union St	Lynn		MA	USA	01902	42.46902	-70.93727	(339) 555-0147	False	True	800	2200	
30715 W 10 Mile Rd	Farmington		MI	USA	48336	42.47012	-83.35185	(231) 555-0108	True	True	730	2330	
39205 Grand River Ave	Farmington		MI	USA	48335	42.47138	-83.4336	(231) 555-0167	False	False	600	2300	
141 Eastern Ave	Lynn		MA	USA	01902	42.47154	-70.92555	(339) 555-0128	False	False	800	2200	
1211 Sheridan Rd	Winthrop Harbor		IL	USA	60096	42.47201	-87.82492	(217) 555-0178	True	False	700	1800	
343 Main St	Saugus		MA	USA	01906	42.47259	-71.03642	(339) 555-0147	False	False	700	1800	
1143 Broadway	Saugus		MA	USA	01906	42.47686	-71.02327	(339) 555-0199	False	True	800	2200	
1377 W Flagler St	Miami		FL	USA	33135	25.77356	-80.21745	(239) 555-0111	True	True	700	1800	
1000 Campbell Rd	Houston		TX	USA	77055	29.78542	-95.51404	(210) 555-0156	False	False	600	2300	
24845 Gratiot Ave	Eastpointe		MI	USA	48021	42.47855	-82.94922	(231) 555-0105	True	True	600	2300	
19 Franklin St	Stoneham		MA	USA	02180	42.47889	-71.09967	(339) 555-0156	False	False	1000	2000	
408 Main St	Stoneham		MA	USA	02180	42.47925	-71.10033	(339) 555-0136	False	True	800	2200	
347 Main St	Woburn		MA	USA	01801	42.47934	-71.15204	(339) 555-0122	False	True	700	1800	
415 Main St	Stoneham		MA	USA	02180	42.47941	-71.10008	(339) 555-0164	False	False	700	1800	
30 Boston St	Lynn		MA	USA	01904	42.47971	-70.95577	(339) 555-0156	False	True	800	2200	
389 Main St	Woburn		MA	USA	01801	42.48005	-71.15193	(339) 555-0109	False	True	900	2400	
383 Main St	Woburn		MA	USA	01801	42.48009	-71.1519	(339) 555-0193	False	False	730	2330	
50 Ave	Burlington		MA	USA	01803	42.48099	-71.22006	(339) 555-0102	False	True	800	2200	
62 Montvale Ave	Stoneham		MA	USA	02180	42.48125	-71.10815	(339) 555-0114	True	True	700	1800	
3724 Fulton St	Houston		TX	USA	77009	29.79352	-95.36385	(210) 555-0177	False	False	700	1800	
311 Main St	Stoneham		MA	USA	02180	42.48135	-71.10006	(339) 555-0195	False	False	600	2300	
11555 Engleman Rd	Warren		MI	USA	48089	42.48157	-83.00711	(231) 555-0157	False	True	800	2200	
26139 Novi Rd	Novi		MI	USA	48375	42.48326	-83.47549	(231) 555-0172	True	True	1000	2000	
929 Main St	Wakefield		MA	USA	01880	42.48353	-71.06709	(339) 555-0180	False	False	900	2400	
271 Main St	Stoneham		MA	USA	02180	42.4837	-71.10004	(339) 555-0145	False	True	800	2200	
43300 Crescent Blvd	Novi		MI	USA	48375	42.48487	-83.47359	(231) 555-0164	False	True	600	2300	
2 Wall St	Burlington		MA	USA	01803	42.4857	-71.18995	(339) 555-0111	False	False	700	1800	
600 Loring Ave	Salem		MA	USA	01970	42.48571	-70.90198	(339) 555-0126	False	False	800	2200	
310 Great Rd	Bedford		MA	USA	01730	42.48662	-71.26324	(339) 555-0151	False	False	700	1800	
517 Broadway	Saugus		MA	USA	01906	42.48687	-71.01821	(339) 555-0147	False	False	700	1800	
1971 W TC Jester Blvd	Houston		TX	USA	77008	29.80289	-95.43167	(210) 555-0192	False	True	800	2200	
316 S Main St	Royal Oak		MI	USA	48067	42.48762	-83.14408	(231) 555-0192	False	True	800	2200	
190 Main St	Stoneham		MA	USA	02180	42.48827	-71.10032	(339) 555-0199	True	True	700	1800	
222 S Sherman Dr	Royal Oak		MI	USA	48067	42.4886	-83.14718	(231) 555-0160	False	False	700	1800	
26623 John R Rd	Madison Heights		MI	USA	48071	42.48888	-83.10491	(231) 555-0160	False	True	800	2200	
152 Great Rd	Bedford		MA	USA	01730	42.48995	-71.2747	(339) 555-0119	True	True	700	1800	
29 Winn St	Burlington		MA	USA	01803	42.49115	-71.17405	(339) 555-0115	False	False	600	2300	
27380 Van Dyke Ave	Warren		MI	USA	48093	42.49446	-83.028	(231) 555-0119	False	True	800	2200	
92 Broadway	Saugus		MA	USA	01906	42.49665	-71.01597	(339) 555-0197	True	True	900	2400	
28565 Northwestern Hwy	Southfield		MI	USA	48034	42.49721	-83.30001	(231) 555-0137	False	False	700	1800	
27860 Van Dyke Ave	Warren		MI	USA	48093	42.49753	-83.02813	(231) 555-0119	False	True	800	2200	
2120 Ella Blvd	Houston		TX	USA	77008	29.80539	-95.42927	(210) 555-0142	True	True	700	1800	
11820 Sheridan Rd	Pleasant Prairie		WI	USA	53158	42.49827	-87.82233	(262) 555-0112	False	True	600	2300	
27980 Hoover Rd	Warren		MI	USA	48093	42.49865	-83.00667	(231) 555-0175	False	False	700	1800	
18 Atlantic Ave	Marblehead		MA	USA	01945	42.50005	-70.85505	(339) 555-0156	False	True	800	2200	
161 Pleasant St	Marblehead		MA	USA	01945	42.50043	-70.85877	(339) 555-0175	True	True	730	2330	
143 Pleasant St	Marblehead		MA	USA	01945	42.50058	-70.8586	(339) 555-0187	False	False	900	2400	
141 Pleasant St	Marblehead		MA	USA	01945	42.50059	-70.85858	(339) 555-0197	False	True	800	2200	
464 Main St	Wakefield		MA	USA	01880	42.50067	-71.06941	(339) 555-0125	True	True	700	1800	
44 Broadway	Saugus		MA	USA	01906	42.50107	-71.01488	(339) 555-0156	False	False	700	1800	
261 Washington St	Marblehead		MA	USA	01945	42.50108	-70.85614	(339) 555-0143	False	False	800	2200	
17 Water St	Wakefield		MA	USA	01880	42.50235	-71.06866	(339) 555-0153	True	False	700	1800	
6500 N Main St	Houston		TX	USA	77009	29.80961	-95.39012	(210) 555-0161	False	False	700	1800	
107 Water St	Wakefield		MA	USA	01880	42.50267	-71.06554	(339) 555-0174	False	False	600	2300	
29267 Southfield Rd	Southfield		MI	USA	48076	42.50276	-83.22242	(231) 555-0192	False	True	800	2200	
284 Canal St	Salem		MA	USA	01970	42.50284	-70.89596	(339) 555-0152	False	True	700	1800	
24 Vernon St	Wakefield		MA	USA	01880	42.50306	-71.06687	(339) 555-0190	False	False	700	1800	
29410 Northwestern Hwy	Southfield		MI	USA	48034	42.50367	-83.3137	(231) 555-0112	False	True	800	2200	
300 Mishawum Rd	Woburn		MA	USA	01801	42.50386	-71.13307	(339) 555-0153	False	True	600	2300	
126 Washington St	Marblehead		MA	USA	01945	42.50431	-70.85013	(339) 555-0104	False	False	730	2330	
611 W 12 Mile Rd	Madison Heights		MI	USA	48071	42.50446	-83.11216	(231) 555-0131	False	True	800	2200	
29855 Northwestern Hwy	Southfield		MI	USA	48034	42.50543	-83.31705	(231) 555-0112	True	True	900	2400	
29110 Franklin Rd	Southfield		MI	USA	48034	42.50563	-83.31018	(231) 555-0171	False	False	700	1800	
10830 Northwest Fwy	Houston		TX	USA	77092	29.8148	-95.46331	(210) 555-0132	False	True	800	2200	
3601 E 12 Mile Rd	Warren		MI	USA	48092	42.50578	-83.06987	(231) 555-0182	False	True	800	2200	
29421 John R Rd	Madison Heights		MI	USA	48071	42.50623	-83.10564	(231) 555-0179	True	True	700	1800	
14300 E 12 Mile Rd	Warren		MI	USA	48093	42.50811	-82.97859	(231) 555-0130	False	False	700	1800	
28780 Gratiot Ave	Roseville		MI	USA	48066	42.50832	-82.92899	(231) 555-0130	False	True	800	2200	
901 Main St	Woburn		MA	USA	01801	42.50837	-71.16065	(339) 555-0123	False	True	700	1800	
15101 E 12 Mile Rd	Warren		MI	USA	48093	42.5089	-82.9694	(231) 555-0164	False	False	600	2300	
903 Main St	Woburn		MA	USA	01801	42.50896	-71.16095	(339) 555-0124	False	True	800	2200	
920 Main St	Woburn		MA	USA	01801	42.50959	-71.16098	(339) 555-0166	False	True	700	1800	
29047 Utica Rd	Roseville		MI	USA	48066	42.51055	-82.93638	(231) 555-0173	False	False	700	1800	
179 Cambridge St	Burlington		MA	USA	01803	42.51117	-71.20106	(339) 555-0183	False	False	800	2200	
2050 Ash St	San Marcos		TX	USA	78666	29.82554	-97.91758	(210) 555-0192	True	True	700	1800	
2512 Rochester Rd	Royal Oak		MI	USA	48073	42.51246	-83.14124	(231) 555-0139	True	False	600	2300	
29765 Groesbeck Hwy	Roseville		MI	USA	48066	42.51373	-82.9544	(231) 555-0183	False	False	700	1800	
618 Salem St	Lynnfield		MA	USA	01940	42.51441	-71.0102	(339) 555-0130	False	True	800	2200	
29591 Orchard Lake Rd	Farmington		MI	USA	48334	42.51504	-83.35922	(231) 555-0155	True	True	700	1800	
147 Summit St	Peabody		MA	USA	01960	42.51715	-70.95167	(339) 555-0109	False	False	700	1800	
26 Congress St	Salem		MA	USA	01970	42.5192	-70.88961	(339) 555-0114	False	True	800	2200	
30600 Van Dyke Ave	Warren		MI	USA	48093	42.5204	-83.02908	(231) 555-0116	True	True	700	1800	
133 Washington St	Salem		MA	USA	01970	42.52115	-70.89577	(339) 555-0191	False	False	1000	2000	
32 Lincoln St	Reading		MA	USA	01867	42.52129	-71.10698	(339) 555-0118	False	True	800	2200	
124 Boston St	Salem		MA	USA	01970	42.52139	-70.91415	(339) 555-0112	False	True	900	2400	
6439 W 43rd St	Houston		TX	USA	77092	29.83306	-95.48623	(210) 555-0153	False	False	700	1800	
2 Haven St	Reading		MA	USA	01867	42.52216	-71.1068	(339) 555-0105	False	False	600	2300	
107 Essex St	Salem		MA	USA	01970	42.52245	-70.89007	(339) 555-0168	False	True	800	2200	
32418 Northwestern Hwy	Farmington		MI	USA	48334	42.52386	-83.3482	(231) 555-0156	True	True	730	2330	
676 Main St	Reading		MA	USA	01867	42.52466	-71.10257	(339) 555-0130	False	False	700	1800	
605 S Church St	Brighton		MI	USA	48116	42.52468	-83.77678	(231) 555-0177	False	True	800	2200	
31242 Harper Ave	St Clair Shores		MI	USA	48082	42.52547	-82.89676	(231) 555-0145	True	True	600	2300	
10 Foster St	Peabody		MA	USA	01960	42.52568	-70.92765	(339) 555-0129	False	False	900	2400	
32680 Northwestern Hwy	Farmington		MI	USA	48334	42.52574	-83.35197	(231) 555-0120	False	True	800	2200	
31339 Harper Ave	St Clair Shores		MI	USA	48082	42.52631	-82.8959	(231) 555-0167	True	True	1000	2000	
32729 Northwestern Hwy	Farmington		MI	USA	48334	42.52683	-83.3545	(231) 555-0157	False	False	700	1800	
13169 Northwest Fwy	Houston		TX	USA	77040	29.84648	-95.50168	(210) 555-0106	False	True	800	2200	
5 Central St	Peabody		MA	USA	01960	42.52787	-70.92744	(339) 555-0122	False	False	800	2200	
